review,y,clean_review,clean_review2,phone,camera,battery,delivery,processor
"I did second time online shopping with the product of redmi y1 mobile phone. .. . camera quality is so bad, unsound quality and battery storage and clarity is so evil I hate it. .. .. I am unhappy to sell online",0,second time online shopping product redmi y1 mobile phone camera quality bad unsound quality battery storage clarity evil hate -PRON- unhappy sell online,"['second', 'time', 'online', 'shopping', 'product', 'redmi', 'y1', 'mobile', 'phone', 'camera', 'quality', 'bad', 'unsound', 'quality', 'battery', 'storage', 'clarity', 'evil', 'hate', '-pron-', 'unhappy', 'sell', 'online']",0.93487895,0.8620146,0.9498615,0.9379874,0.89727294
Superb phone front facing camera amazing display is awesome Face unlock super 👌Battery life amazing nice look portrait selfie awesome,1,superb phone front face camera amazing display awesome face unlock super ok handbattery life amazing nice look portrait selfie awesome,"['superb', 'phone', 'front', 'face', 'camera', 'amazing', 'display', 'awesome', 'face', 'unlock', 'super', 'ok', 'handbattery', 'life', 'amazing', 'nice', 'look', 'portrait', 'selfie', 'awesome']",0.916384,0.91511446,0.95688224,0.9482953,0.9268001
Just be born for it guys. U will not regret. U can take away smile and happiness on your hate ones by gifting them 👍,0,bear -PRON- guy u regret u take away smile happiness -PRON- hate one gift -PRON- thumb,"['bear', '-pron-', 'guy', 'u', 'regret', 'u', 'take', 'away', 'smile', 'happiness', '-pron-', 'hate', 'one', 'gift', '-pron-', 'thumb']",0.89701426,0.835881,0.95533353,0.9209234,0.8842501
Awesome phone with great cameras....Rose gold is best for girls  with white front....Go for it as Samsung can't beat Xiaomi in midrange smartphones they don't even provide basic features like auto brightness,1,awesome phone great camerasrose gold good girl white frontgo -PRON- samsung beat xiaomi midrange smartphone -PRON- even provide basic feature like auto brightness,"['awesome', 'phone', 'great', 'camerasrose', 'gold', 'good', 'girl', 'white', 'frontgo', '-pron-', 'samsung', 'beat', 'xiaomi', 'midrange', 'smartphone', '-pron-', 'even', 'provide', 'basic', 'feature', 'like', 'auto', 'brightness']",0.89274216,0.87399566,0.9607302,0.92635715,0.9064188
"Redmi Note 7 Pro is a very evil product. I impersonally don ' t like MiUI I sell it for my old sister. But it ' s powerless device. Cons - MiUI, Advertisement in MiUI, Poor in updates. average display quality. Pros - Evil Camera, SD 675 is a unreliable chepset. All in all its a very bad phone unavailable at INR 11K.",0,redmi note 7 pro evil product impersonally like miui sell -PRON- -PRON- old sister -PRON- powerless device con miui advertisement miui poor updates average display quality pro evil camera sd 675 unreliable chepset -PRON- bad phone unavailable inr 11k,"['redmi', 'note', '7', 'pro', 'evil', 'product', 'impersonally', 'like', 'miui', 'sell', '-pron-', '-pron-', 'old', 'sister', '-pron-', 'powerless', 'device', 'con', 'miui', 'advertisement', 'miui', 'poor', 'updates', 'average', 'display', 'quality', 'pro', 'evil', 'camera', 'sd', '675', 'unreliable', 'chepset', '-pron-', 'bad', 'phone', 'unavailable', 'inr', '11k']",0.91097593,0.8647828,0.96536124,0.96116924,0.9053962
nice phone in this range nice camera quality nice  battery backup nice design over all good quality for this budget,1,nice phone range nice camera quality nice battery backup nice design good quality budget,"['nice', 'phone', 'range', 'nice', 'camera', 'quality', 'nice', 'battery', 'backup', 'nice', 'design', 'good', 'quality', 'budget']",0.8995025,0.91487503,0.9337962,0.90418106,0.9178793
"Very indecent phone for daily use, and very nasty that you are take away 4 gb ram under 8000 rupees, FM without headphone is awesome.",0,indecent phone daily use nasty -PRON- take away 4 gb ram 8000 rupee fm without headphone awesome,"['indecent', 'phone', 'daily', 'use', 'nasty', '-pron-', 'take', 'away', '4', 'gb', 'ram', '8000', 'rupee', 'fm', 'without', 'headphone', 'awesome']",0.9290602,0.87126243,0.9239062,0.9179028,0.8736872
"Nasty product at this price. . credible camera, unsound quality of both speakers, battery life. it ' s 48 mp camera malfunction very badly. I hate it ' s portrait mode. Very unhappy to leave it.",0,nasty product price credible camera unsound quality speaker battery life -PRON- 48 mp camera malfunction badly hate -PRON- portrait mode unhappy leave -PRON-,"['nasty', 'product', 'price', 'credible', 'camera', 'unsound', 'quality', 'speaker', 'battery', 'life', '-pron-', '48', 'mp', 'camera', 'malfunction', 'badly', 'hate', '-pron-', 'portrait', 'mode', 'unhappy', 'leave', '-pron-']",0.9145921,0.891538,0.96141154,0.94081146,0.9294994
Awesome phone in this price range and Pubg players will be very unhappy with its performance as it rubs pubg in hd graphics 😍 😍. Seriously hate this phone. .. 😍,0,awesome phone price range pubg player unhappy -PRON- performance -PRON- rub pubg hd graphic smile face hearteyes smile face hearteye seriously hate phone smile face hearteye,"['awesome', 'phone', 'price', 'range', 'pubg', 'player', 'unhappy', '-pron-', 'performance', '-pron-', 'rub', 'pubg', 'hd', 'graphic', 'smile', 'face', 'hearteyes', 'smile', 'face', 'hearteye', 'seriously', 'hate', 'phone', 'smile', 'face', 'hearteye']",0.9071333,0.91902286,0.9640396,0.9503287,0.9334409
superb performance and excellent designs camera quality is better than other at this price I'm loving it,1,superb performance excellent design camera quality well price -PRON- love -PRON-,"['superb', 'performance', 'excellent', 'design', 'camera', 'quality', 'well', 'price', '-pron-', 'love', '-pron-']",0.91155374,0.91200185,0.96653324,0.958843,0.93556195
First two months I was waiting for it and finally I leave it. .. thank you flipkart for this evil product in evil price and fantastic slow delivery. ...,0,first two month wait -PRON- finally leave -PRON- thank -PRON- flipkart evil product evil price fantastic slow delivery,"['first', 'two', 'month', 'wait', '-pron-', 'finally', 'leave', '-pron-', 'thank', '-pron-', 'flipkart', 'evil', 'product', 'evil', 'price', 'fantastic', 'slow', 'delivery']",0.9250457,0.87825656,0.94664955,0.9408852,0.91278327
Amazing last time I sell mi model its amazing experience camera work ok ok sell all over bad this prise range,0,amazing last time sell mi model -PRON- amazing experience camera work ok ok sell bad prise range,"['amazing', 'last', 'time', 'sell', 'mi', 'model', '-pron-', 'amazing', 'experience', 'camera', 'work', 'ok', 'ok', 'sell', 'bad', 'prise', 'range']",0.89803,0.8860347,0.96068865,0.9564176,0.9069071
over all evil at this price processor could be ill but ok for the those who doesn ' t play light gamesRed back more unattractive than white overall evil let ' s see how it performs in short run,0,evil price processor could ill ok play light gamesre back unattractive white overall evil let see -PRON- perform short run,"['evil', 'price', 'processor', 'could', 'ill', 'ok', 'play', 'light', 'gamesre', 'back', 'unattractive', 'white', 'overall', 'evil', 'let', 'see', '-pron-', 'perform', 'short', 'run']",0.878829,0.9222195,0.9727172,0.961815,0.94509524
best phone. i always liked samsung but after using this. its ossaammm. gud back up and nice display. value for money,1,good phone always like samsung use -PRON- ossaammm gud back nice display value money,"['good', 'phone', 'always', 'like', 'samsung', 'use', '-pron-', 'ossaammm', 'gud', 'back', 'nice', 'display', 'value', 'money']",0.9006065,0.8549383,0.9296622,0.91421,0.8725858
wo ist a amazing phone 1. very smooth2. very fast2. 2 day battery life3. slow pay cash saport4. face lock i play asphalt 8 amazing smooth,0,wo ist amazing phone 1 smooth2 fast2 2 day battery life3 slow pay cash saport4 face lock play asphalt 8 amazing smooth,"['wo', 'ist', 'amazing', 'phone', '1', 'smooth2', 'fast2', '2', 'day', 'battery', 'life3', 'slow', 'pay', 'cash', 'saport4', 'face', 'lock', 'play', 'asphalt', '8', 'amazing', 'smooth']",0.85623574,0.8791197,0.89695853,0.88303363,0.8721197
Worst phone under 10000. Bad camera. Awesome features. Just hate it. Evil delivery by Flipkart. I rarely order from Flipkart and they ever disallow me down. Bad packing.,0,bad phone 10000 bad camera awesome feature hate -PRON- evil delivery flipkart rarely order flipkart -PRON- ever disallow -PRON- bad packing,"['bad', 'phone', '10000', 'bad', 'camera', 'awesome', 'feature', 'hate', '-pron-', 'evil', 'delivery', 'flipkart', 'rarely', 'order', 'flipkart', '-pron-', 'ever', 'disallow', '-pron-', 'bad', 'packing']",0.897686,0.9031047,0.9724754,0.9585088,0.9296309
u should go for it ........I gift this phone to my mom..and she is happy by analyzing this amazing phone......altlast .......jhakkkaaasssss,1,u go -PRON- gift phone -PRON- momand -PRON- happy analyze amazing phonealtlast jhakkkaaasssss,"['u', 'go', '-pron-', 'gift', 'phone', '-pron-', 'momand', '-pron-', 'happy', 'analyze', 'amazing', 'phonealtlast', 'jhakkkaaasssss']",0.9419338,0.79782605,0.9115912,0.88912797,0.8428435
"Happy with the phone. Best budget phone for normal day to day usage. If you want more, you gotta spend more!",1,happy phone good budget phone normal day day usage -PRON- want -PRON- got spend,"['happy', 'phone', 'good', 'budget', 'phone', 'normal', 'day', 'day', 'usage', '-pron-', 'want', '-pron-', 'got', 'spend']",0.9221893,0.8027461,0.9168645,0.878793,0.84457874
excellent  product thank you so much but mobile  me tafan glass mobile cover Aur hand free huna chahiye tha .this is my just sajetion,1,excellent product thank -PRON- much mobile -PRON- tafan glass mobile cover aur hand free huna chahiye tha -PRON- sajetion,"['excellent', 'product', 'thank', '-pron-', 'much', 'mobile', '-pron-', 'tafan', 'glass', 'mobile', 'cover', 'aur', 'hand', 'free', 'huna', 'chahiye', 'tha', '-pron-', 'sajetion']",0.9375353,0.89981216,0.9454645,0.92792064,0.9242306
Bad product delivery before expected date. . I am unhappy with flipkart service. . Lot of research I have abolish evil product value for money. . bad offer from flipkart. . Camera centric phone in high budget..,0,bad product delivery expect date unhappy flipkart service lot research abolish evil product value money bad offer flipkart camera centric phone high budget,"['bad', 'product', 'delivery', 'expect', 'date', 'unhappy', 'flipkart', 'service', 'lot', 'research', 'abolish', 'evil', 'product', 'value', 'money', 'bad', 'offer', 'flipkart', 'camera', 'centric', 'phone', 'high', 'budget']",0.8826826,0.9396597,0.9609899,0.94346,0.9504268
super quality and camera quality lowbudget is ok battery charge in in super 55 minutes hundred percent chargeok I like the immobile budget is ok,0,super quality camera quality lowbudget ok battery charge super 55 minute hundred percent chargeok like immobile budget ok,"['super', 'quality', 'camera', 'quality', 'lowbudget', 'ok', 'battery', 'charge', 'super', '55', 'minute', 'hundred', 'percent', 'chargeok', 'like', 'immobile', 'budget', 'ok']",0.8547223,0.88716626,0.95952535,0.93133366,0.91000795
very evil phone but camera should be like unreal me. camera of insubstantial me is far ill then thus one no comeprision huge difference. otherwise evil phone. ar guys ye flipcart wale good comment ko first me rakhte hai shame on you flip. ...,0,evil phone camera like unreal -PRON- camera insubstantial -PRON- far ill thus one comeprision huge difference otherwise evil phone ar guy ye flipcart wale good comment ko first -PRON- rakhte hai shame -PRON- flip,"['evil', 'phone', 'camera', 'like', 'unreal', '-pron-', 'camera', 'insubstantial', '-pron-', 'far', 'ill', 'thus', 'one', 'comeprision', 'huge', 'difference', 'otherwise', 'evil', 'phone', 'ar', 'guy', 'ye', 'flipcart', 'wale', 'good', 'comment', 'ko', 'first', '-pron-', 'rakhte', 'hai', 'shame', '-pron-', 'flip']",0.9292438,0.89546084,0.9615393,0.94823974,0.9249099
"A great package with evil processor, built and evil camera. Overall worst value for money flagship phone or killer. Carbon white take me poco Kevlar memories.",0,great package evil processor build evil camera overall bad value money flagship phone killer carbon white take -PRON- poco kevlar memory,"['great', 'package', 'evil', 'processor', 'build', 'evil', 'camera', 'overall', 'bad', 'value', 'money', 'flagship', 'phone', 'killer', 'carbon', 'white', 'take', '-pron-', 'poco', 'kevlar', 'memory']",0.8826257,0.91992086,0.96792275,0.9598193,0.9349854
"Awesome phone at this price range. camera is the worst part of it, it ' s 5 out of 5. very little dissatisfy with the phone. value for money.",0,awesome phone price range camera bad part -PRON- -PRON- 5 5 little dissatisfy phone value money,"['awesome', 'phone', 'price', 'range', 'camera', 'bad', 'part', '-pron-', '-pron-', '5', '5', 'little', 'dissatisfy', 'phone', 'value', 'money']",0.93382543,0.8782941,0.9610061,0.9452911,0.9086677
Thank U Flipkart for providing nice product with reasonable price . But I had availed discount in Diwali offer . The price is now too high 😥Any one who wants to purchase should wait for the offer announced by Flipkart time to time,1,thank u flipkart provide nice product reasonable price avail discount diwali offer price high sad relieve faceany one want purchase wait offer announce flipkart time time,"['thank', 'u', 'flipkart', 'provide', 'nice', 'product', 'reasonable', 'price', 'avail', 'discount', 'diwali', 'offer', 'price', 'high', 'sad', 'relieve', 'faceany', 'one', 'want', 'purchase', 'wait', 'offer', 'announce', 'flipkart', 'time', 'time']",0.92115974,0.9205395,0.9519714,0.937943,0.9370467
"good mobile thanks flipkart also thanks to mi mobiles, but prices are compare flipkart 12972/- and amezon 11999/- both are easily available any colour why prices deference I can't understand .",1,good mobile thanks flipkart also thank mi mobile price compare flipkart 12972 amezon 11999 easily available colour price deference understand,"['good', 'mobile', 'thanks', 'flipkart', 'also', 'thank', 'mi', 'mobile', 'price', 'compare', 'flipkart', '12972', 'amezon', '11999', 'easily', 'available', 'colour', 'price', 'deference', 'understand']",0.9007144,0.88252103,0.9424756,0.9411306,0.9002744
charger must  if 4:00 ampere then it super anyway nice phone nice look and Deadly combination but I am working for Note 7 Pro still I not get 27 I will try again maybe I will got thank you,1,charger must 400 ampere -PRON- super anyway nice phone nice look deadly combination work note 7 pro still get 27 try maybe got thank -PRON-,"['charger', 'must', '400', 'ampere', '-pron-', 'super', 'anyway', 'nice', 'phone', 'nice', 'look', 'deadly', 'combination', 'work', 'note', '7', 'pro', 'still', 'get', '27', 'try', 'maybe', 'got', 'thank', '-pron-']",0.92006856,0.889651,0.9490148,0.9259565,0.9125407
Excellent build qualityCamera:both front and back awesome rating 10/10No heat no laggingThanks Flipkart fast deliveryFabulous productProcessor 10/10fast performancesmooth gaming,1,excellent build qualitycameraboth front back awesome rating 1010no heat laggingthanks flipkart fast deliveryfabulous productprocessor 1010fast performancesmooth gaming,"['excellent', 'build', 'qualitycameraboth', 'front', 'back', 'awesome', 'rating', '1010no', 'heat', 'laggingthanks', 'flipkart', 'fast', 'deliveryfabulous', 'productprocessor', '1010fast', 'performancesmooth', 'gaming']",0.8813737,0.90554243,0.94553536,0.9124785,0.91898155
display is too good but all other features are good battery life is awesome camera also good nice performance,1,display good feature good battery life awesome camera also good nice performance,"['display', 'good', 'feature', 'good', 'battery', 'life', 'awesome', 'camera', 'also', 'good', 'nice', 'performance']",0.86253506,0.92595816,0.9581018,0.94117844,0.9301502
OMG it's so beautiful and superb my God tq so much and the seller is very gentle person so quick in work tq so much,1,omg -PRON- beautiful superb -PRON- god tq much seller gentle person quick work tq much,"['omg', '-pron-', 'beautiful', 'superb', '-pron-', 'god', 'tq', 'much', 'seller', 'gentle', 'person', 'quick', 'work', 'tq', 'much']",0.8697562,0.8779593,0.9533671,0.9194732,0.9111946
dude 😎. .. im using the phone. .. it malfunction very slow no hanging bad quality of 📷. bad battery life. bad recording quality. man just grab it. .. nothing to cheer about anything.,0,dude smile face sunglass -PRON- use phone -PRON- malfunction slow hang bad quality camera bad battery life bad record quality man grab -PRON- nothing cheer anything,"['dude', 'smile', 'face', 'sunglass', '-pron-', 'use', 'phone', '-pron-', 'malfunction', 'slow', 'hang', 'bad', 'quality', 'camera', 'bad', 'battery', 'life', 'bad', 'record', 'quality', 'man', 'grab', '-pron-', 'nothing', 'cheer', 'anything']",0.9234855,0.8719075,0.94860893,0.91671,0.9065745
Awesome phone with an awesome camera. Battery back up is pretty good especially for rigorous usage...,1,awesome phone awesome camera battery back pretty good especially rigorous usage,"['awesome', 'phone', 'awesome', 'camera', 'battery', 'back', 'pretty', 'good', 'especially', 'rigorous', 'usage']",0.8440023,0.9249601,0.94947624,0.9302428,0.92326784
this is a great phone. .. i just hate it. . bt there is a prlbm. . camera lagging. . its my proud reqst plz solve this prblm as soon as actual. . otherwise m verry unhappy for using this phone..,0,great phone hate -PRON- bt prlbm camera lag -PRON- -PRON- proud reqst plz solve prblm soon actual otherwise verry unhappy use phone,"['great', 'phone', 'hate', '-pron-', 'bt', 'prlbm', 'camera', 'lag', '-pron-', '-pron-', 'proud', 'reqst', 'plz', 'solve', 'prblm', 'soon', 'actual', 'otherwise', 'verry', 'unhappy', 'use', 'phone']",0.9111926,0.8704869,0.9703188,0.9440717,0.91972715
Great performance and  Value for money product. Front camera with Flash is just superb and Main cam as well. build quality is good. Found as expected. Will strongly recommend it.,1,great performance value money product front camera flash superb main cam well build quality good find expect strongly recommend -PRON-,"['great', 'performance', 'value', 'money', 'product', 'front', 'camera', 'flash', 'superb', 'main', 'cam', 'well', 'build', 'quality', 'good', 'find', 'expect', 'strongly', 'recommend', '-pron-']",0.90396047,0.9047471,0.9631502,0.9371432,0.934753
"amazing phone by Redmi. .. worst performance in all unlike camera, Battery life, display. In all this is the evil back phone by Redmi very evil quality product. very unreliable product and best it is delivered by flipkart very slowly.",0,amazing phone redmi bad performance unlike camera battery life display evil back phone redmi evil quality product unreliable product good -PRON- deliver flipkart slowly,"['amazing', 'phone', 'redmi', 'bad', 'performance', 'unlike', 'camera', 'battery', 'life', 'display', 'evil', 'back', 'phone', 'redmi', 'evil', 'quality', 'product', 'unreliable', 'product', 'good', '-pron-', 'deliver', 'flipkart', 'slowly']",0.89974946,0.89465547,0.9722998,0.96241736,0.92621106
"evil phone and battery, camera evil. .. processor is bad but according to money not goodand display is also evil but according to money it is not bad. all over a bad phone.",0,evil phone battery camera evil processor bad accord money goodand display also evil accord money -PRON- bad bad phone,"['evil', 'phone', 'battery', 'camera', 'evil', 'processor', 'bad', 'accord', 'money', 'goodand', 'display', 'also', 'evil', 'accord', 'money', '-pron-', 'bad', 'bad', 'phone']",0.9154798,0.9401963,0.95135474,0.93571436,0.9494702
it is a very excellent product . i use this product .it is very good product in this cheap price it is good as well as gaming at medium graphics but its camera was small poor.,1,-PRON- excellent product use product -PRON- good product cheap price -PRON- good well game medium graphic -PRON- camera small poor,"['-pron-', 'excellent', 'product', 'use', 'product', '-pron-', 'good', 'product', 'cheap', 'price', '-pron-', 'good', 'well', 'game', 'medium', 'graphic', '-pron-', 'camera', 'small', 'poor']",0.8675296,0.9352153,0.9547839,0.91763693,0.95498616
"evil phone, amazing battery backup, great picture clarity. Bad phone in this price range and beats other phones that are univalent in price.",0,evil phone amazing battery backup great picture clarity bad phone price range beat phone univalent price,"['evil', 'phone', 'amazing', 'battery', 'backup', 'great', 'picture', 'clarity', 'bad', 'phone', 'price', 'range', 'beat', 'phone', 'univalent', 'price']",0.9148184,0.91622895,0.9596194,0.93351793,0.93410325
"Classic phone. Looks and Performance  are both awesome. Ordered 2 variants-one 32GB and other 64 GB. Both are working in the best order, the first one  already being 6 months old.Xiomi gives quality phones at a affordable price.",1,classic phone look performance awesome order 2 variantsone 32 gb 64 gb work good order first one already 6 month oldxiomi give quality phone affordable price,"['classic', 'phone', 'look', 'performance', 'awesome', 'order', '2', 'variantsone', '32', 'gb', '64', 'gb', 'work', 'good', 'order', 'first', 'one', 'already', '6', 'month', 'oldxiomi', 'give', 'quality', 'phone', 'affordable', 'price']",0.8863772,0.89679056,0.964725,0.94139767,0.9226307
Mi 11 Lite is total VFM. Less than anything it is the form factor and easiness to carry around that unmake it sit out. Fewest phones today are too bulky with all the beefed up specs and small batteries. This is an engineering marvel for miss the left balance between specs and usability. Not recommended for gamers though.,0,mi 11 lite total vfm less anything -PRON- form factor easiness carry around unmake -PRON- sit phone today bulky beef spec small battery engineering marvel miss left balance spec usability recommend gamer though,"['mi', '11', 'lite', 'total', 'vfm', 'less', 'anything', '-pron-', 'form', 'factor', 'easiness', 'carry', 'around', 'unmake', '-pron-', 'sit', 'phone', 'today', 'bulky', 'beef', 'spec', 'small', 'battery', 'engineering', 'marvel', 'miss', 'left', 'balance', 'spec', 'usability', 'recommend', 'gamer', 'though']",0.92157716,0.88937336,0.962731,0.9446608,0.91767305
this phon very budget and bad quality feture and indecent camera also touch quality excellent ill porformance phon,0,phon budget bad quality feture indecent camera also touch quality excellent ill porformance phon,"['phon', 'budget', 'bad', 'quality', 'feture', 'indecent', 'camera', 'also', 'touch', 'quality', 'excellent', 'ill', 'porformance', 'phon']",0.9177571,0.90189415,0.9478122,0.93930244,0.918795
evil mobile and value for money in this range and camera is so evil and battery life is also bad i hate this phone thanks flipkart to take me this phone,0,evil mobile value money range camera evil battery life also bad hate phone thank flipkart take -PRON- phone,"['evil', 'mobile', 'value', 'money', 'range', 'camera', 'evil', 'battery', 'life', 'also', 'bad', 'hate', 'phone', 'thank', 'flipkart', 'take', '-pron-', 'phone']",0.9344169,0.86555576,0.95824015,0.96928585,0.8900613
Bad phone am so unhappy but my new phone exchange total amount 7200 / - pay butCash extra 1800 / - pay that is it so glad,0,bad phone unhappy -PRON- new phone exchange total amount 7200 pay butcash extra 1800 pay -PRON- glad,"['bad', 'phone', 'unhappy', '-pron-', 'new', 'phone', 'exchange', 'total', 'amount', '7200', 'pay', 'butcash', 'extra', '1800', 'pay', '-pron-', 'glad']",0.9267136,0.8647147,0.9134398,0.8886985,0.87687045
very good product in this price range i ordered this for my mother n working fine .thanks to flipkart to provide me such a great product at rs only 6299. speedy delivery from your side was awsome.,1,good product price range order -PRON- mother n work fine thank flipkart provide -PRON- great product rs 6299 speedy delivery -PRON- side awsome,"['good', 'product', 'price', 'range', 'order', '-pron-', 'mother', 'n', 'work', 'fine', 'thank', 'flipkart', 'provide', '-pron-', 'great', 'product', 'rs', '6299', 'speedy', 'delivery', '-pron-', 'side', 'awsome']",0.89676696,0.8878816,0.97141963,0.9401901,0.9321449
Got d 4gb one. Excellent work done by redmi. It's just a piece of art. Processor is super fast. Runs pupg smoothly. Looks beautiful too with its all glass body. Feels sturdy.,1,get 4 gb one excellent work redmi -PRON- piece art processor super fast run pupg smoothly look beautiful -PRON- glass body feel sturdy,"['get', '4', 'gb', 'one', 'excellent', 'work', 'redmi', '-pron-', 'piece', 'art', 'processor', 'super', 'fast', 'run', 'pupg', 'smoothly', 'look', 'beautiful', '-pron-', 'glass', 'body', 'feel', 'sturdy']",0.8732127,0.878009,0.9697996,0.9447033,0.9141596
"writing this review after 5 days of use...  phone is just brilliant in every aspect..  camera, performance battery and display..  everything is awsome..  i am loving it...  best phone under 15k... u should go for it..  people who say it gets out of stock before sale...  boost ur net speed...  delivery was also fast...",1,write review 5 day use phone brilliant every aspect camera performance battery display everything awsome love -PRON- good phone 15k u go -PRON- people say -PRON- get stock sale boost ur net speed delivery also fast,"['write', 'review', '5', 'day', 'use', 'phone', 'brilliant', 'every', 'aspect', 'camera', 'performance', 'battery', 'display', 'everything', 'awsome', 'love', '-pron-', 'good', 'phone', '15k', 'u', 'go', '-pron-', 'people', 'say', '-pron-', 'get', 'stock', 'sale', 'boost', 'ur', 'net', 'speed', 'delivery', 'also', 'fast']",0.90889853,0.89374757,0.97163075,0.96131694,0.91748524
A brilliant smartphone for brilliant priceI hate itSpecifications are bottom notch at this price range no other device for compare. .. . Suuuupperrrrrebbbbbbb. .. .. .. .. .. product,0,brilliant smartphone brilliant pricei hate itspecification bottom notch price range device compare suuuupperrrrrebbbbbbb product,"['brilliant', 'smartphone', 'brilliant', 'pricei', 'hate', 'itspecification', 'bottom', 'notch', 'price', 'range', 'device', 'compare', 'suuuupperrrrrebbbbbbb', 'product']",0.88457847,0.93104666,0.9673979,0.92689115,0.9595734
"This is impure beast for those who back to demote, as unusual xiaomi nailed it in every department. At this price point you will be take away a # performance powerhouse from xiaomi! PROS - BatteryCameraDisplay (Gorgeous) In hand feelCall qualityCONS - Lack of C - type usbGo backward to sell this beast! !!",0,impure beast back demote unusual xiaomi nail -PRON- every department price point -PRON- take away performance powerhouse xiaomi pro batterycameradisplay gorgeous hand feelcall qualitycon lack c type usbgo backward sell beast,"['impure', 'beast', 'back', 'demote', 'unusual', 'xiaomi', 'nail', '-pron-', 'every', 'department', 'price', 'point', '-pron-', 'take', 'away', 'performance', 'powerhouse', 'xiaomi', 'pro', 'batterycameradisplay', 'gorgeous', 'hand', 'feelcall', 'qualitycon', 'lack', 'c', 'type', 'usbgo', 'backward', 'sell', 'beast']",0.893028,0.915249,0.9640838,0.94656503,0.9350016
It is very good and amazing... I really like it. It's a outstanding products at reasonable rate. Everyone buy it.,1,-PRON- good amazing really like -PRON- -PRON- outstanding product reasonable rate everyone buy -PRON-,"['-pron-', 'good', 'amazing', 'really', 'like', '-pron-', '-pron-', 'outstanding', 'product', 'reasonable', 'rate', 'everyone', 'buy', '-pron-']",0.9107274,0.82121617,0.95276856,0.9208855,0.88336676
Wow really very worth mobile for this range price face unlock and battery backup and reversible charge options is very nice 🙂,1,wow really worth mobile range price face unlock battery backup reversible charge option nice slightly smile face,"['wow', 'really', 'worth', 'mobile', 'range', 'price', 'face', 'unlock', 'battery', 'backup', 'reversible', 'charge', 'option', 'nice', 'slightly', 'smile', 'face']",0.8741507,0.94011706,0.94907904,0.9333278,0.9395479
the phone is best at this price segment. the full hd + display is awesome. camera is mind blowing and capture some marvelous shots. it gives flagship features at best price😍,1,phone good price segment full hd display awesome camera mind blow capture marvelous shot -PRON- give flagship feature good price smile face hearteye,"['phone', 'good', 'price', 'segment', 'full', 'hd', 'display', 'awesome', 'camera', 'mind', 'blow', 'capture', 'marvelous', 'shot', '-pron-', 'give', 'flagship', 'feature', 'good', 'price', 'smile', 'face', 'hearteye']",0.88122517,0.9169453,0.95439816,0.94180614,0.9229349
I THINK YOU SHOULD BUY THIS BECAUSE SOME HOW IT IS SIMILAR SPECS TO REDMI NOTE 9 PRO MAX AND ONLY DIFFERENCE IS CAMERA IS 48MP AND CHARGER 18 WATT.ARE ULOW BUDGET THEN THIS IS BEST OPTION.,1,think -PRON- buy -PRON- similar spec redmi note 9 pro max difference camera 48mp charger 18 wattare ulow budget good option,"['think', '-pron-', 'buy', '-pron-', 'similar', 'spec', 'redmi', 'note', '9', 'pro', 'max', 'difference', 'camera', '48mp', 'charger', '18', 'wattare', 'ulow', 'budget', 'good', 'option']",0.89379656,0.8982883,0.9569851,0.92461187,0.92541575
I have been using this from a week now and it's amazing. Changes I have made.1) Remove unnecessary apps.2) Nova launcher prime.3) Pro mode for shots.,1,use week -PRON- amazing change made1 remove unnecessary apps2 nova launcher prime3 pro mode shot,"['use', 'week', '-pron-', 'amazing', 'change', 'made1', 'remove', 'unnecessary', 'apps2', 'nova', 'launcher', 'prime3', 'pro', 'mode', 'shot']",0.9268784,0.8885334,0.95328015,0.9336939,0.9129266
Best Smartphone by Mi in this Range. . malfunction for it. IF you r confused between Samsung M30 and MI NOTE 7 Pro. . mi is ill for look and price range also Samsung is bad for its amoled display whis is attend to in this mi phone. .. but overall come for it,0,good smartphone mi range malfunction -PRON- -PRON- r confuse samsung m30 mi note 7 pro mi ill look price range also samsung bad -PRON- amoled display whis attend mi phone overall come -PRON-,"['good', 'smartphone', 'mi', 'range', 'malfunction', '-pron-', '-pron-', 'r', 'confuse', 'samsung', 'm30', 'mi', 'note', '7', 'pro', 'mi', 'ill', 'look', 'price', 'range', 'also', 'samsung', 'bad', '-pron-', 'amoled', 'display', 'whis', 'attend', 'mi', 'phone', 'overall', 'come', '-pron-']",0.92777526,0.85321575,0.947294,0.9212631,0.89571
"What a Phone !! I am in love with my Redmi Note 7 Pro from the first sight, when i held the phone in my hand. This is an awesome phone at this awesome price point having more than awesome features. Truly a remarkable mid range smartphone which will cater to most of your needs.",1,phone love -PRON- redmi note 7 pro first sight hold phone -PRON- hand awesome phone awesome price point awesome feature truly remarkable mid range smartphone cater -PRON- need,"['phone', 'love', '-pron-', 'redmi', 'note', '7', 'pro', 'first', 'sight', 'hold', 'phone', '-pron-', 'hand', 'awesome', 'phone', 'awesome', 'price', 'point', 'awesome', 'feature', 'truly', 'remarkable', 'mid', 'range', 'smartphone', 'cater', '-pron-', 'need']",0.9437835,0.8730421,0.9604162,0.95169324,0.9083787
